user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
911284130,1062733428771221505,2018-11-14T15:46:08Z,Legion460,American Legion post 460. Marching in the #NYC #VeteransDayParade2018,Facebook,69,,,,FALSE,FALSE,0,0,NYC|VeteransDayParade2018,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Legion460/status/1062733428771221505,American Legion#460,"New York, New York","Our membership is composed of both active, retired and former New York City Police Officers, Military Police and Law Enforcement
FINEST OF THE FINEST",http://t.co/d1eKbq5eFm,FALSE,686,289,17,1565,1002,2012-10-28T23:02:50Z,FALSE,http://t.co/d1eKbq5eFm,http://AL460.org,en,https://pbs.twimg.com/profile_banners/911284130/1493738298,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/859424088955027456/-JDjvFGT_normal.jpg
14494527,1062733389176979457,2018-11-14T15:45:59Z,aibayroff,Tonight on the #uppereastside The In/Between Comedy Show @Mile17nyc @UpperEastSidah @UpperEastSide7 @UES_Blonde @Gothamist @TimeOutNYComedy @NY1 @NYCNow3 @CheapOrFreeNYC @freesocialevent @NY_Now #comedy #nocover #nyc #nyccomedy https://t.co/sRQ2Wr8WIU,Twitter for iPhone,227,,,,FALSE,FALSE,2,1,uppereastside|comedy|nocover|nyc|nyccomedy,,,,,http://pbs.twimg.com/media/Dr-WYQgWsAAGojz.jpg,https://t.co/sRQ2Wr8WIU,https://twitter.com/aibayroff/status/1062733389176979457/photo/1,photo,http://pbs.twimg.com/media/Dr-WYQgWsAAGojz.jpg,https://t.co/sRQ2Wr8WIU,https://twitter.com/aibayroff/status/1062733389176979457/photo/1,,3408609759|596852137|1726803625|1507043472|810424|357615054|43425975|930474793694060552|2548925402|205416925|87257462,Mile17nyc|UpperEastSidah|UpperEastSide7|UES_Blonde|Gothamist|TimeOutNYComedy|NY1|NYCNow3|CheapOrFreeNYC|freesocialevent|NY_Now,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/aibayroff/status/1062733389176979457,Andrew Bayroff,"NY, NY","Stand Up, Author, Designer, Voice Over artist, and Mensch. 'Cause my mom says so. https://t.co/JTe5dAXGm7

Comical dating book: https://t.co/S0TdlHqNbl",http://t.co/mKMWzkU2Y9,FALSE,739,949,21,806,778,2008-04-23T14:37:23Z,FALSE,http://t.co/mKMWzkU2Y9,http://www.andrewbayroff.com,en,https://pbs.twimg.com/profile_banners/14494527/1400519740,http://abs.twimg.com/images/themes/theme6/bg.gif,http://pbs.twimg.com/profile_images/446300274844368899/KCVK34aC_normal.jpeg
163314979,1062733322747629568,2018-11-14T15:45:43Z,ImNatacha,Flying somewhere on the Atlantic... we were almost there! #nyc #sunrise #amanecer #redsun #flying #volando #cloudnine #cloudnumber9 #nofilter #iphone7plus #sinfiltros #cielo #nubes #sky #clouds #lovetheview #lasmejoresvacacionesdemivida #bestvacationever #ilovenewyork https://t.co/PxJzprUMtt,Twitter for iPhone,268,,,,FALSE,FALSE,0,0,nyc|sunrise|amanecer|redsun|flying|volando|cloudnine|cloudnumber9|nofilter|iphone7plus|sinfiltros|cielo|nubes|sky|clouds|lovetheview|lasmejoresvacacionesdemivida|bestvacationever|ilovenewyork,,,,,http://pbs.twimg.com/media/Dr-WTnJXcAUR2VV.jpg,https://t.co/PxJzprUMtt,https://twitter.com/ImNatacha/status/1062733322747629568/photo/1,photo,http://pbs.twimg.com/media/Dr-WTnJXcAUR2VV.jpg|http://pbs.twimg.com/media/Dr-WTnRXcAA6c2R.jpg|http://pbs.twimg.com/media/Dr-WTnNWkAEqCYg.jpg,https://t.co/PxJzprUMtt|https://t.co/PxJzprUMtt|https://t.co/PxJzprUMtt,https://twitter.com/ImNatacha/status/1062733322747629568/photo/1|https://twitter.com/ImNatacha/status/1062733322747629568/photo/1|https://twitter.com/ImNatacha/status/1062733322747629568/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/ImNatacha/status/1062733322747629568,Natacha Varini,"Río Cuarto, Córdoba, Argentina",Retoucher. Love photography. Madonna's fan. Badfan. FB: https://t.co/4w9ygKDK4z IG: https://t.co/3sV8oGYMBp,,FALSE,61,118,2,632,1665,2010-07-06T03:00:00Z,FALSE,,,es,https://pbs.twimg.com/profile_banners/163314979/1420396364,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/951258095027662848/aV-_-66F_normal.jpg
260253068,1062733214853275648,2018-11-14T15:45:17Z,SpeakeasyInc,"Meet Alexis Holman, a fully qualified speech-language pathologist! Between facilitating our client's communication journey, leading her women's rec league basketball team to championship and volunteering with her sorority, there is no time for boredom! 
#meetthestaff #atl #nyc https://t.co/M69JW6lD0G",Hootsuite Inc.,277,,,,FALSE,FALSE,0,0,meetthestaff|atl|nyc,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1062731966229999619/pu/img/Kp0_pW5SCoidOGjg.jpg,https://t.co/M69JW6lD0G,https://twitter.com/SpeakeasyInc/status/1062733214853275648/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1062731966229999619/pu/img/Kp0_pW5SCoidOGjg.jpg,https://t.co/M69JW6lD0G,https://twitter.com/SpeakeasyInc/status/1062733214853275648/video/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/SpeakeasyInc/status/1062733214853275648,Speakeasy Inc.,ATL SF NYC  AMST,Connecting with your listeners is no accident. It takes a strong sense of self and the will to use your own voice. We’ve been helping people do that since 1974.,https://t.co/phS5VxVh2n,FALSE,1622,1431,34,1639,246,2011-03-03T14:22:24Z,FALSE,https://t.co/phS5VxVh2n,https://www.speakeasyinc.com,en,https://pbs.twimg.com/profile_banners/260253068/1485281906,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000016810751/cb314f2212a9ea634a51c81867d78e39_normal.jpeg
2515453429,1062733178601947136,2018-11-14T15:45:09Z,StephAhenkoraWF,"Good morning #NYC! Excited to kick off our second annual @WellsFargo Holiday Food Bank in #TimesSquare. To celebrate the season of giving, we’re collecting food donations at our 5,700 branches. https://t.co/BbvbYvCscC&lt;https://t.co/BbvbYvCscC&gt;#givewhatyoucan https://t.co/ihHQRd0WN2",Twitter for iPhone,263,,,,FALSE,FALSE,0,0,NYC|TimesSquare|givewhatyoucan,,wellsfargo.com/foodbank|wellsfargo.com/foodbank,https://t.co/BbvbYvCscC|https://t.co/BbvbYvCscC,http://wellsfargo.com/foodbank|http://wellsfargo.com/foodbank,http://pbs.twimg.com/media/Dr-WMJxX4AI9t4H.jpg,https://t.co/ihHQRd0WN2,https://twitter.com/StephAhenkoraWF/status/1062733178601947136/photo/1,photo,http://pbs.twimg.com/media/Dr-WMJxX4AI9t4H.jpg|http://pbs.twimg.com/media/Dr-WMJvXcAUR8QC.jpg,https://t.co/ihHQRd0WN2|https://t.co/ihHQRd0WN2,https://twitter.com/StephAhenkoraWF/status/1062733178601947136/photo/1|https://twitter.com/StephAhenkoraWF/status/1062733178601947136/photo/1,,1178011,WellsFargo,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/2ab7a7d1f941d091.json,Times Square,"Times Square, Manhattan",neighborhood,United States,US,|,|,-73.990264|-73.981794|-73.981794|-73.990264|40.754165|40.754165|40.760405|40.760405,https://twitter.com/StephAhenkoraWF/status/1062733178601947136,Stephanie Ahenkora,New York area,"@WellsFargo spokesperson covering #NJ and #NY. Proud Ghanaian and German | #JerseyCares volunteer | multicultural music enthusiast | trilingual traveler",https://t.co/1vZGCvaYlI,FALSE,579,501,41,2608,1126,2014-05-22T13:27:01Z,FALSE,https://t.co/1vZGCvaYlI,https://www.wellsfargo.com/about/newsroom/contacts,en,https://pbs.twimg.com/profile_banners/2515453429/1487870925,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/469471831179534338/szMq_rTQ_normal.jpeg
78140737,1062733166509768706,2018-11-14T15:45:06Z,42ndstreetphoto,Our annual BLACK FRIDAY Sale is here now! It's happening until the end of the month! Don't miss savings of up to 75% off! https://t.co/9Wg3VYRI85 #blackfriday #42ndstreetphoto #photo #photography #NYC #NewYork #NewYorkCity #camerasale #camera #professionalphotogaphy #picture https://t.co/sollKY6WoI,Sprout Social,275,,,,FALSE,FALSE,0,0,blackfriday|42ndstreetphoto|photo|photography|NYC|NewYork|NewYorkCity|camerasale|camera|professionalphotogaphy|picture,,bit.ly/1SdRLyf,https://t.co/9Wg3VYRI85,https://bit.ly/1SdRLyf,http://pbs.twimg.com/media/Dr-WLmYXgAU5axu.jpg,https://t.co/sollKY6WoI,https://twitter.com/42ndstreetphoto/status/1062733166509768706/photo/1,photo,http://pbs.twimg.com/media/Dr-WLmYXgAU5axu.jpg,https://t.co/sollKY6WoI,https://twitter.com/42ndstreetphoto/status/1062733166509768706/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/42ndstreetphoto/status/1062733166509768706,42nd Street Photo,"New York, NY","New York Camera Store, Audio and Video Electronics, Digital Cameras",http://t.co/oYsUhQ7Hso,FALSE,7268,3756,318,3407,2,2009-09-28T22:28:07Z,FALSE,http://t.co/oYsUhQ7Hso,http://www.42photo.com/,en,https://pbs.twimg.com/profile_banners/78140737/1472178863,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/769000200677494785/2OY8GXXs_normal.jpg
41729792,1062733164794253312,2018-11-14T15:45:05Z,NYCMetroFandom,Shot4Shot: A Muppet #Christmas Carol Drinking Game December 15 https://t.co/AIYITwhRtX #Manhattan #NYC #NewYork #geek #nerd #fandom #cosplay #NYCMetroFandom #FanChristmas,Buffer,170,,,,FALSE,FALSE,0,0,Christmas|Manhattan|NYC|NewYork|geek|nerd|fandom|cosplay|NYCMetroFandom|FanChristmas,,buff.ly/2SG9WPR,https://t.co/AIYITwhRtX,https://buff.ly/2SG9WPR,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/NYCMetroFandom/status/1062733164794253312,NYC Metro Fandom,"ÜT: 40.875473,-73.896037","Info fandom events and activities in CT, NJ, & NY.",https://t.co/QG3Hq9CAt4,FALSE,1018,178,259,1963,913,2009-05-22T02:13:16Z,FALSE,https://t.co/QG3Hq9CAt4,https://yonkersfun.com,en,https://pbs.twimg.com/profile_banners/41729792/1398207304,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/961824881921818626/HWs-rLI8_normal.jpg
71675903,1062733164022587392,2018-11-14T15:45:05Z,donbrownbooks,PLZRT https://t.co/WZ64Zj8hzM #tcot #tlot #ocra #gop #wwii #duty #war #japan #germany #china #USAF #Military #Army #ttp #ww2 #sniper #books #amreading #cod #love #aviation #avgeeks #IARTG #ASMSG #bookworm #Kindle #writerslife #reading #amreading #WWII #history #Airforce #USA #NYC https://t.co/Y425egT9wB,Crowdfire - Go Big,280,,,,FALSE,FALSE,0,0,tcot|tlot|ocra|gop|wwii|duty|war|japan|germany|china|USAF|Military|Army|ttp|ww2|sniper|books|amreading|cod|love|aviation|avgeeks|IARTG|ASMSG|bookworm|Kindle|writerslife|reading|amreading|WWII|history|Airforce|USA|NYC,,goo.gl/BSZWDG,https://t.co/WZ64Zj8hzM,https://goo.gl/BSZWDG,http://pbs.twimg.com/media/Dr-WLi1WoAAlGKq.jpg,https://t.co/Y425egT9wB,https://twitter.com/donbrownbooks/status/1062733164022587392/photo/1,photo,http://pbs.twimg.com/media/Dr-WLi1WoAAlGKq.jpg,https://t.co/Y425egT9wB,https://twitter.com/donbrownbooks/status/1062733164022587392/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/donbrownbooks/status/1062733164022587392,Don Brown,North Carolina,"Author at REGNERY, Harper Collins,Rowman & Littlefield: Authored the LAST FIGHTER PILOT  & CALL SIGN EXTORTION 17 along with &10  novels. Ex US NAVY JAG officer",http://t.co/f7CTfZe3aS,FALSE,7398,6508,68,11628,2470,2009-09-04T23:59:36Z,FALSE,http://t.co/f7CTfZe3aS,http://donbrownbooks.com,en,https://pbs.twimg.com/profile_banners/71675903/1501865750,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/859958860320088065/H6quXfZk_normal.jpg
288381573,1062732975916298241,2018-11-14T15:44:20Z,youaremighty,"Meet Nicole, one of our insanely talented visual designers! She’s at the @awwwards conference in #NYC tomorrow and Friday and would love to meet as many fellow design geeks as she can.… https://t.co/BjgoCIAqMd",Instagram,209,,,,FALSE,FALSE,0,0,NYC,,instagram.com/p/BqKol_cF7Ac/…,https://t.co/BjgoCIAqMd,https://www.instagram.com/p/BqKol_cF7Ac/?utm_source=ig_twitter_share&igshid=ho0gawcdl7fb,,,,,,,,,67026664,AWWWARDS,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json,Manhattan,"Manhattan, NY",city,United States,US,40.7142|-74.0064,-74.0064|40.7142,-74.026675|-73.910408|-73.910408|-74.026675|40.683935|40.683935|40.877483|40.877483,https://twitter.com/youaremighty/status/1062732975916298241,Mighty Citizen,"Austin, Texas","Mighty Citizen transforms mission-driven organizations through branding, marketing, and digital communications. We marry data with human-centered design.",https://t.co/fIgxhSuINR,FALSE,812,1083,74,1620,335,2011-04-26T19:12:49Z,FALSE,https://t.co/fIgxhSuINR,http://www.mightycitizen.com,en,https://pbs.twimg.com/profile_banners/288381573/1526479054,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/960908065766744065/Dv1augHd_normal.jpg
322226692,1062732896144908288,2018-11-14T15:44:01Z,PekalaLaw,"Ready?
Tiny #Illinois school district has only 100 students.
But Superintendent makes $206,000 yr 
Plus he's getting $70,000 yr pension
'Cause he was a cop.
#Pensions 
#taxes #tcot #ccot
#ForTheKids 
#SchoolChoice
#nyc #newyork #newjersey #connecticut
https://t.co/iNEegbFxaU",Twitter Web Client,275,,,,FALSE,FALSE,0,0,Illinois|Pensions|taxes|tcot|ccot|ForTheKids|SchoolChoice|nyc|newyork|newjersey|connecticut,,fox32chicago.com/news/local/sup…,https://t.co/iNEegbFxaU,http://www.fox32chicago.com/news/local/superintendent-for-tiny-illinois-school-district-receives-nearly-206k-per-year,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/PekalaLaw/status/1062732896144908288,Beverly A. Pekala,Chicago Illinois,"Illinois attorney, arbitrator, Chicago gal, author of Don't Settle For Less,
dog mom, chocoholic, coffeeholic. (Tweets≠not legal advice RT≠not endorsement)",http://t.co/yg303Z2FdU,FALSE,6531,7022,630,47325,15227,2011-06-22T20:51:54Z,FALSE,http://t.co/yg303Z2FdU,http://www.pekalalaw.com,en,,http://abs.twimg.com/images/themes/theme4/bg.gif,http://pbs.twimg.com/profile_images/3631778918/bf7132968c5d0b43e0f77623a4b272be_normal.jpeg
39405850,1062732869271871489,2018-11-14T15:43:55Z,Deeblondie35,".@Macys wants to send you and three guests to the #iHeartJingleBall in #NYC on Friday, December 7! https://t.co/h4AQAkXutc",Twitter Web Client,122,,,,FALSE,FALSE,0,0,iHeartJingleBall|NYC,,ul.ink/FE64-5ZDQYA_T,https://t.co/h4AQAkXutc,http://ul.ink/FE64-5ZDQYA_T,,,,,,,,,50687788,Macys,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Deeblondie35/status/1062732869271871489,Denise Rosales,"","",,FALSE,20,46,0,43,3,2009-05-12T02:03:35Z,FALSE,,,en,,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/207938384/Pic24_normal.jpg
17226853,1062732799357136896,2018-11-14T15:43:38Z,FuelForTruth,"Took #kosher #sushi to a new level last night at #NYC Boot Camp 👌
.
#israel #jewish #food https://t.co/ndtM6wPmxG",Instagram,113,,,,FALSE,FALSE,0,0,kosher|sushi|NYC|israel|jewish|food,,instagram.com/p/BqKox0jH9cU/…,https://t.co/ndtM6wPmxG,https://www.instagram.com/p/BqKox0jH9cU/?utm_source=ig_twitter_share&igshid=31o1pscjzv7v,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/FuelForTruth/status/1062732799357136896,ZOA's Fuel For Truth,USA,#Israel #advocacy program for the next generation of #Jewish/#Zionist leaders. Anti-Hasbara. Messenger 🅱️4️⃣ Message. 🇮🇱🎓🍺,https://t.co/A5RczPe9kr,FALSE,953,1154,23,3397,1979,2008-11-07T05:13:21Z,FALSE,https://t.co/A5RczPe9kr,http://www.fuelfortruth.org/bootcamp,en,https://pbs.twimg.com/profile_banners/17226853/1531933038,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/1019627859927818240/8MuIid6u_normal.jpg
44488352,1062732571027628032,2018-11-14T15:42:44Z,stylebytiffani,Planning a trip to #NYC? Eliminate shopping anxiety with an insider’s guide on the best places to shop in New York City https://t.co/ZzAJzjcdfl https://t.co/NWARsx8XrX,Twitter Web Client,143,,,,FALSE,FALSE,0,0,NYC,,buff.ly/2HXL9kt,https://t.co/ZzAJzjcdfl,https://buff.ly/2HXL9kt,http://pbs.twimg.com/media/Dr-VPWKW4AAwPla.jpg,https://t.co/NWARsx8XrX,https://twitter.com/stylebytiffani/status/1062732571027628032/photo/1,photo,http://pbs.twimg.com/media/Dr-VPWKW4AAwPla.jpg,https://t.co/NWARsx8XrX,https://twitter.com/stylebytiffani/status/1062732571027628032/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/stylebytiffani/status/1062732571027628032,Tiffani,"New York, NY",Personal Stylist. Advocate of quality over quantity. Creator of SHOP THE CITY: Fashion Insider's Guide to New York 🍎,https://t.co/g53KmAtNGy,FALSE,2168,531,125,18125,1149,2009-06-03T23:29:49Z,FALSE,https://t.co/g53KmAtNGy,http://stylebytiffani.com,en,https://pbs.twimg.com/profile_banners/44488352/1536451984,http://abs.twimg.com/images/themes/theme12/bg.gif,http://pbs.twimg.com/profile_images/1059231294595440640/39cZkHSl_normal.jpg
29573028,1062732375279521792,2018-11-14T15:41:57Z,OnNewYork,"Latest, hot #nyc #RealEstate #rentals https://t.co/9GrOfQhWZe

#rent #vacations #newyorkcity",Twitter Web Client,92,,,,FALSE,FALSE,0,0,nyc|RealEstate|rentals|rent|vacations|newyorkcity,,newyork.rentals.gallery,https://t.co/9GrOfQhWZe,http://newyork.rentals.gallery/,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/OnNewYork/status/1062732375279521792,NYC New York,"New York, NY",Select tweets for NYC. Post your #nyc updates to @OnNewYork,https://t.co/uIcXbLB4iD,FALSE,1113,322,328,7166,13009,2009-04-07T23:09:43Z,FALSE,https://t.co/uIcXbLB4iD,http://newyork.rentals.gallery/,en,https://pbs.twimg.com/profile_banners/29573028/1433685233,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/189144201/ony_75_normal.jpg
22667277,1062732331935383552,2018-11-14T15:41:47Z,Kahshanna,"Tipping my hat to #QUARTERS &amp; the Maguire team--as mentioned in this article the #coliving movement is becoming normalized. #realestate #realestateinvesting
#nomad #nomads #entrepreneur #travel #wanderlust #NY #NYC #newyork #NewYorkCity #buildcommunity

https://t.co/B2jMn43HwN https://t.co/tt7O3tEmtY",TweetDeck,281,,,,FALSE,FALSE,0,0,QUARTERS|coliving|realestate|realestateinvesting|nomad|nomads|entrepreneur|travel|wanderlust|NY|NYC|newyork|NewYorkCity|buildcommunity,,rew-online.com/co-living-indu…,https://t.co/B2jMn43HwN,https://rew-online.com/co-living-industry-sees-opportunity-in-citys-sharenyc-program,http://pbs.twimg.com/media/Dr-U8nfUUAAkelg.jpg,https://t.co/tt7O3tEmtY,https://twitter.com/Kahshanna/status/1062732331935383552/photo/1,photo,http://pbs.twimg.com/media/Dr-U8nfUUAAkelg.jpg,https://t.co/tt7O3tEmtY,https://twitter.com/Kahshanna/status/1062732331935383552/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Kahshanna/status/1062732331935383552,Kissing Lions PR,New York City,"I rep #niche/#emerging #lifestyle brands, #contributor for @Industry_Rules & @HuffingtonPost. #Publicist #PR #ContentProducer #Raw #smoothies   Opinions my own.",https://t.co/CntiqNSgJZ,FALSE,1200,2087,250,9688,1681,2009-03-03T19:50:01Z,FALSE,https://t.co/CntiqNSgJZ,http://about.me/KahshannaEvans,en,https://pbs.twimg.com/profile_banners/22667277/1443040166,http://abs.twimg.com/images/themes/theme2/bg.gif,http://pbs.twimg.com/profile_images/2401260291/unby6zw03lx6v13vkvuq_normal.jpeg
1027603788,1062732248695357440,2018-11-14T15:41:27Z,pitloverkit,"Frankie knows how to party! 
#frankie #party #boy #meow #playboy #cutie #adorable #meet this #mellow #fellow and #fallinlove #olliesplacecats #east #village #nyc #adopt #cats_of_instagram… https://t.co/wxV8lcHwk0",Instagram,212,,,,FALSE,FALSE,0,0,frankie|party|boy|meow|playboy|cutie|adorable|meet|mellow|fellow|fallinlove|olliesplacecats|east|village|nyc|adopt|cats_of_instagram,,instagram.com/p/BqKnTcRAr0-/…,https://t.co/wxV8lcHwk0,https://www.instagram.com/p/BqKnTcRAr0-/?utm_source=ig_twitter_share&igshid=17b41j3i53el9,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/pitloverkit/status/1062732248695357440,AnimalPusher,"","2018 ....#YourVoteYourVoice   #TraitorTrump #NoFakeNews     ALWAYS trying to Protect animals.   Save them, Cherish them, Fight for them. #BeTheirVoice",,FALSE,355,574,25,11274,10704,2012-12-22T02:48:58Z,FALSE,,,en,https://pbs.twimg.com/profile_banners/1027603788/1541802038,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1061020765380902913/6PNYoDd8_normal.jpg
2268306114,1062732142743044096,2018-11-14T15:41:02Z,NoProscenium,"#showwire #NYC: Carmen: To Havana and Back
https://t.co/6hRudgV378 https://t.co/es1sfC2HUj",Buffer,66,,,,FALSE,FALSE,0,0,showwire|NYC,,bit.ly/2DoNpmf,https://t.co/6hRudgV378,http://bit.ly/2DoNpmf,http://pbs.twimg.com/media/Dr-VQGxWoAAcpMj.jpg,https://t.co/es1sfC2HUj,https://twitter.com/NoProscenium/status/1062732142743044096/photo/1,photo,http://pbs.twimg.com/media/Dr-VQGxWoAAcpMj.jpg,https://t.co/es1sfC2HUj,https://twitter.com/NoProscenium/status/1062732142743044096/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/NoProscenium/status/1062732142743044096,No Proscenium,Everywhere Immersive,#immersivetheatre #VR #escaperooms #LARP #sitespecific dance/art. Co-producers of @designimmersive. Tweets by @kathrynyu @noahjnelson,https://t.co/xMHfGlXgoI,FALSE,2639,1118,101,14404,5971,2013-12-30T04:22:15Z,FALSE,https://t.co/xMHfGlXgoI,http://www.noproscenium.com,en,https://pbs.twimg.com/profile_banners/2268306114/1497826353,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/876573287471435776/BAQugeS1_normal.jpg
21951876,1062732085402746882,2018-11-14T15:40:48Z,IsaacLGealer,"The healer
..
Mural by @findizzcreate on 30th Ave and Main Ave at @wellingcourtmuralproject. Fixie by @statebicycleco.
..
#astoria #queens #nyc #wellingcourt #wellingcourtmuralproject #mural #graffiti #streetart #graff #rsa_graffiti #dsb_graff #spotthetag #statebicycleco #ex… https://t.co/yaPKdDSIjq",IFTTT,276,,,,FALSE,FALSE,1,0,astoria|queens|nyc|wellingcourt|wellingcourtmuralproject|mural|graffiti|streetart|graff|rsa_graffiti|dsb_graff|spotthetag|statebicycleco|ex,,,,,http://pbs.twimg.com/media/Dr-VMxsX4AMRmVd.jpg,https://t.co/yaPKdDSIjq,https://twitter.com/IsaacLGealer/status/1062732085402746882/photo/1,photo,http://pbs.twimg.com/media/Dr-VMxsX4AMRmVd.jpg,https://t.co/yaPKdDSIjq,https://twitter.com/IsaacLGealer/status/1062732085402746882/photo/1,,3302101037|195566107,findizzcreate|StateBicycleCo,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/IsaacLGealer/status/1062732085402746882,Isaac L. Gealer,NYCxAZ,"Graffiti Tags | Fixed Gears | Rock & Roll | Cold Beer",https://t.co/Mt16DiGPVL,FALSE,379,348,29,12859,2569,2009-02-26T01:25:33Z,FALSE,https://t.co/Mt16DiGPVL,https://vimeo.com/197691845,en,https://pbs.twimg.com/profile_banners/21951876/1502285678,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/969408279033106433/DeBiNfru_normal.jpg
1144127192,1062731952803979264,2018-11-14T15:40:16Z,JodyKriss,"It's a ways down the road, but Amazon's possible HQ2 location in Long Island City would definitely cause waves. https://t.co/CtexUXRmpd #NewYork #NYC #Amazon #realestate",Hootsuite Inc.,169,,,,FALSE,FALSE,0,1,NewYork|NYC|Amazon|realestate,,cnn.com/2018/11/11/tec…,https://t.co/CtexUXRmpd,https://www.cnn.com/2018/11/11/tech/amazon-real-estate/index.html,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/JodyKriss/status/1062731952803979264,Jody Kriss,New York City,Jody Kriss: real estate developer based in NYC developing projects in Bklyn & Manhattan. The only Jody Kriss in the world at the moment. https://t.co/cEnJTmZZYC,http://t.co/LH0vRHU6HL,FALSE,355,202,10,4453,95,2013-02-03T03:55:33Z,FALSE,http://t.co/LH0vRHU6HL,http://aboutjodykriss.com,en,https://pbs.twimg.com/profile_banners/1144127192/1408036660,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/588157087580028929/kKozavMy_normal.jpg
